LTE_5g_Category,Time,Packet_Loss_Rate,Packet_delay,IoT,LTE_5G,GBR,Non_GBR,AR_VR_Gaming,Healthcare,Industry_4_0,IoT_Devices,Public_Safety,Smart_City_Home,Smart_Transportation,Smartphone,slice_Type,slice_type_label
9,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
1,3,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
18,21,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,3,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
5,19,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,14,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
4,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,20,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
13,10,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,12,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
3,9,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,15,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
4,11,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
18,4,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,2,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
20,18,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
20,0,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
22,12,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
20,5,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,1,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,3,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,14,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
9,21,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
4,14,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
15,1,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
16,2,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,11,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
3,23,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,14,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
7,7,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,18,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
16,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
6,4,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,16,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
15,4,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,23,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
7,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
2,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
5,17,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
12,0,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,13,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
6,23,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,1,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,4,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
7,16,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,23,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
8,21,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
3,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
9,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
11,2,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,10,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
5,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
1,12,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
11,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,11,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
1,13,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,18,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
2,5,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,1,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
6,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,13,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
5,0,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
9,0,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
13,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
22,14,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
12,21,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
6,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
2,17,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
1,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,3,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
3,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,5,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
2,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
17,10,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
13,17,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
3,19,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
18,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
21,3,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
20,3,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,18,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
15,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
9,11,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,12,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
11,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
12,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
22,7,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
6,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,8,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,22,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,17,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,12,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
4,18,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
13,2,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,13,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,2,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
14,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
21,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
22,14,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
22,7,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
14,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,1,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,22,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,4,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
15,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
1,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
22,7,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
8,4,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
21,23,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
10,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
11,19,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,9,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,14,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
6,0,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
3,1,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
11,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,1,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
12,1,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,20,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
20,8,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,13,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,19,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
19,23,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
6,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
18,0,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
8,0,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,21,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
4,2,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
10,4,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
13,23,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
3,12,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
12,16,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,19,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
19,12,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
15,16,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,13,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
15,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
6,9,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
20,20,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
7,12,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
4,21,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
20,9,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,5,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
2,0,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
11,4,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
12,23,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
6,17,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
12,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,22,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
12,4,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,0,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,17,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,12,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,12,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,5,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,18,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
11,22,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
18,22,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,19,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
16,1,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
5,18,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
20,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
19,18,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
12,21,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
3,15,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
9,15,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,20,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
16,3,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
14,23,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,18,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
9,17,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
13,1,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
13,15,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,4,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,6,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
20,20,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,2,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
12,18,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
18,5,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
16,0,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
19,14,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
7,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
2,13,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
11,11,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
20,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
13,16,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
11,15,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
17,19,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
2,0,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
3,6,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,15,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
10,4,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
19,3,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
13,23,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
1,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
17,5,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
3,18,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
6,4,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,18,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,19,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
18,14,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,14,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,19,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
10,17,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
14,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
9,22,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
17,20,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
9,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
1,15,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
11,5,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,17,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
1,14,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
14,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,3,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
15,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
18,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
18,4,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
2,17,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
1,7,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,9,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
17,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
8,13,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
5,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
9,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
17,19,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,8,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
18,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
18,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
12,15,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
8,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
13,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,21,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
15,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
17,20,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,9,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
22,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
10,20,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
5,16,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
10,22,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
7,14,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
3,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
11,21,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
20,0,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
18,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
14,14,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
9,3,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
18,9,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
15,7,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
18,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
2,14,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,1,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
1,16,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
8,2,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
14,13,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
9,17,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
20,1,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
6,15,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
6,8,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
4,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2,URLLC
14,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
5,16,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
17,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
20,16,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,4,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
22,7,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
5,19,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
19,12,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
20,19,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,10,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
19,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
19,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
13,1,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3,mMTC
12,5,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
6,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
16,11,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
13,11,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
22,10,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2,URLLC
1,15,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
8,12,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
7,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
3,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
15,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1,eMBB
16,10,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
8,17,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
10,15,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
15,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3,mMTC
20,3,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
19,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2,URLLC
2,11,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
14,2,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3,mMTC
17,18,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
2,4,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3,mMTC
3,3,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1,eMBB
17,12,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
16,8,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1,eMBB
18,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2,URLLC
11,10,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1,eMBB
